qid	q_1	q_2	label
19710	未约定保证期间地方起诉担保人索偿	未约定保证期间起诉担保人索偿	0
19710	未约定保证期间地方起诉担保人索偿	未约定保证期间起诉担保人索偿	1
19717	交通事故责任强制保险赔偿标准	机动车交通事故责任强制保险钱	1
19717	交通事故责任强制保险赔偿标准	机动车交通事故责任强制保险钱	0
19719	机动车交通事故责任强制保险合同	机动车交通事故责任强制保险责任限额	0
19728	租客之间发生矛盾出事情房东负责任	房客租房设备损坏导致受伤负责	0
19728	租客之间发生矛盾出事情房东负责任	房客租房设备损坏导致受伤负责	1
19749	约定保证方式保证期间计算	事先约定保证方式保证期间计算	1
19749	约定保证方式保证期间计算	事先约定保证方式保证期间计算	0
19758	交强险法定除外责任交强险责任免除情形	机动车无强制保险上路行驶 发生交通事故定责任	0
19810	基层人民法院审理第一审行政案件	基层法院管辖第一审行政案件	0
19810	基层人民法院审理第一审行政案件	基层法院管辖第一审行政案件	1
19817	公证处司法局下属单位	基层公证处部门	0
19826	帮托管宠物咬伤其他人托管人担责	基金管理人受托人基金托管人委托人	0
19826	帮托管宠物咬伤其他人托管人担责	基金管理人受托人基金托管人委托人	1
19836	羁押期限满未结案取保侯审还会坐牢	羁押期限满取保候审多久结案	0
19877	婚内出轨人育小孩算不算犯法	男方婚内出轨生下孩子算犯罪	1
19877	婚内出轨人育小孩算不算犯法	男方婚内出轨生下孩子算犯罪	0
19883	行使起诉探视权受阻起诉材料	起诉探视权对方不应诉法院	0
19883	行使起诉探视权受阻起诉材料	起诉探视权对方不应诉法院	1
19935	法院认定分居	分居离婚法院认定	1
19935	法院认定分居	分居离婚法院认定	0
20001	金融诈骗罪特征	集资诈骗罪特征	0
20001	金融诈骗罪特征	集资诈骗罪特征	1
20039	版权到期后果	计算机软件著作权登记证书过期	0
20045	营业额百分之五缴纳营业税	计算建筑业营业税时应营业额	0
20059	授权买卖	授权无效包括情况	0
20059	授权买卖	授权无效包括情况	1
20093	技术开发合同	技术合同软件开发合同区别	0
20133	公交司机急刹车乘客受伤公交公司赔偿合法	公交车急刹车乘客受伤公交司机赔偿	0
20133	公交司机急刹车乘客受伤公交公司赔偿合法	公交车急刹车乘客受伤公交司机赔偿	1
20155	有限公司股权继承法律	继承法遗产包括股东股权继承	0
20240	遗产继承时先分割遗产先清偿债务	继承遗产时继承人生前所欠税款债务	0
20278	夫妻一方擅自出售共有房屋效力	共有房屋未经共有权人同意出售合同效力	1
20278	夫妻一方擅自出售共有房屋效力	共有房屋未经共有权人同意出售合同效力	0
20286	租客不交房租不肯东西搬走房东	收回拖欠租金不租金租赁物	0
20286	租客不交房租不肯东西搬走房东	收回拖欠租金不租金租赁物	1
20290	扶养子女一方再婚后死亡子女抚养	再婚后继子女抚养费再婚者关系	0
20290	扶养子女一方再婚后死亡子女抚养	再婚后继子女抚养费再婚者关系	1
20346	家暴离婚财产分割	家暴离婚财产分割	1
20346	家暴离婚财产分割	家暴离婚财产分割	0
20348	家庭暴力离婚对方赔偿	家暴离婚赔偿	1
20348	家庭暴力离婚对方赔偿	家暴离婚赔偿	0
20382	我家漏水殃及楼下不漏水情况才责任分	家里漏水殃及楼下楼下说墙壁发霉赔偿	0
20382	我家漏水殃及楼下不漏水情况才责任分	家里漏水殃及楼下楼下说墙壁发霉赔偿	1
20410	遭遇家庭暴力起诉离婚孩子会判	家庭暴力离婚孩子会判	1
20410	遭遇家庭暴力起诉离婚孩子会判	家庭暴力离婚孩子会判	0
20436	遭遇家庭冷暴力应收集证据	家庭冷暴力证据	0
20436	遭遇家庭冷暴力应收集证据	家庭冷暴力证据	1
20448	楼下邻居违章建筑整改不理会	家影响邻居不履行协议我该	0
20448	楼下邻居违章建筑整改不理会	家影响邻居不履行协议我该	1
20494	假离婚买房法律后果	假离婚买房法律后果	1
20494	假离婚买房法律后果	假离婚买房法律后果	0
20544	社会医疗保险商业保险保险报销	住院社保商业保险报销	0
20544	社会医疗保险商业保险保险报销	住院社保商业保险报销	1
20582	价格欺诈表现形式	价格欺诈法律责任	1
20582	价格欺诈表现形式	价格欺诈法律责任	0
20590	想私下做婚前财产公证	私下做婚后财产公证	0
20590	想私下做婚前财产公证	私下做婚后财产公证	1
20593	公司隐瞒债务转让债权人索偿	公司隐瞒债务转让债权人索偿	1
20605	开拖拉机驾驶证驾驶证考	驾驶培训学校公安机关纳入类型管理	0
20622	定为非法集资p2p投资人前期收益退回	网贷平台涉嫌非法集资投资人还回资金回	0
20622	定为非法集资p2p投资人前期收益退回	网贷平台涉嫌非法集资投资人还回资金回	1
20647	丧偶儿媳不照顾公婆	丧偶儿媳继承公婆财产	0
20647	丧偶儿媳不照顾公婆	丧偶儿媳继承公婆财产	1
20660	驾照降级	驾驶证降级新实施	0
20660	驾照降级	驾驶证降级新实施	1
20705	驾驶证扣满12分降级	驾照降级	1
20705	驾驶证扣满12分降级	驾照降级	0
20728	欠别人钱不还还他用担保物抵债	欠款人不还钱扣押财产抵债	0
20728	欠别人钱不还还他用担保物抵债	欠款人不还钱扣押财产抵债	1
20735	间歇性精神病人情况下负刑事责任	间歇性精神病人承担法律责任	0
20735	间歇性精神病人情况下负刑事责任	间歇性精神病人承担法律责任	1
20770	借款合同未到清偿期提前续约合同清偿	借款合同清偿期还没到提前解除合同清偿	0
20770	借款合同未到清偿期提前续约合同清偿	借款合同清偿期还没到提前解除合同清偿	1
20819	未约定保证方式保证人能免除保证义务	借款人逃跑担保人负责任	0
20819	未约定保证方式保证人能免除保证义务	借款人逃跑担保人负责任	1
20836	罪犯服刑期间见亲人	监狱服刑人员 外出见亲人朋友	0
20836	罪犯服刑期间见亲人	监狱服刑人员 外出见亲人朋友	1
20854	监狱警察会处罚	监狱人民警察纪律规范	0
20854	监狱警察会处罚	监狱人民警察纪律规范	1
20877	钱包人捡不归还负法律责任	捡别人钱包不还违法	0
20892	提请检察院提起公诉	检查院提出公诉	0
20892	提请检察院提起公诉	检查院提出公诉	1
20894	办案民警利用手段收集犯罪嫌疑人证据	检查院有权没收做案工具权利	0
20930	再婚夫妻共同财产指	一婚夫妻共同财产包括	0
20930	再婚夫妻共同财产指	一婚夫妻共同财产包括	1
20935	检察院批捕不批捕家属	检察院备案通知家属	0
20965	法官分居两年认定夫妻感情破裂	感情不不履行夫妻义务认定分居	0
20965	法官分居两年认定夫妻感情破裂	感情不不履行夫妻义务认定分居	1
20972	人民检察院单位性质	检察院性质单位	0
21016	小区未物业公司签物业合同物业公司搬走	物业公司签订物业服务合同交物业费	0
21016	小区未物业公司签物业合同物业公司搬走	物业公司签订物业服务合同交物业费	1
21082	物流运输途中预定货物损坏理赔起诉	货物运输过程中损坏理赔起诉	1
21082	物流运输途中预定货物损坏理赔起诉	货物运输过程中损坏理赔起诉	0
21208	行政复议遵循原则	简述行政复议原则	1
21208	行政复议遵循原则	简述行政复议原则	0
21242	人民法院直接受理刑事案件	简述人民法院直接受理刑事案件种类	1
21242	人民法院直接受理刑事案件	简述人民法院直接受理刑事案件种类	0
21243	情况下人民警察查验居民身份证	简述人民警察执行职务时依法查验居民身份证情形	1
21243	情况下人民警察查验居民身份证	简述人民警察执行职务时依法查验居民身份证情形	0
21247	夫妻之间相互扶养法定义务	夫妻之间赡养义务	0
21247	夫妻之间相互扶养法定义务	夫妻之间赡养义务	1
21287	男方婚前老房子 结婚后拆迁属不夫妻共同财产	老家婚前房屋再婚后拆迁补偿房屋算做共同财产	0
21287	男方婚前老房子 结婚后拆迁属不夫妻共同财产	老家婚前房屋再婚后拆迁补偿房屋算做共同财产	1
21292	中国哪几种债券	简述我国债券类型	1
21292	中国哪几种债券	简述我国债券类型	0
21305	夫妻签订婚前协议约定任何一方都提出离婚合法	婚前协议可不可以约定永不离婚	0
21305	夫妻签订婚前协议约定任何一方都提出离婚合法	婚前协议可不可以约定永不离婚	1
21387	工程合同对垫资约定不明追讨工程垫资	建设工程当事人约定垫资利息应	0
21387	工程合同对垫资约定不明追讨工程垫资	建设工程当事人约定垫资利息应	1
21389	烂尾楼工程款优先受偿权算	建设工程优先受偿权行使期限多长时间	0
21389	烂尾楼工程款优先受偿权算	建设工程优先受偿权行使期限多长时间	1
21439	家暴人身安全保护令要法院申请	遭遇家暴想申请人身安全保护令去法院	1
21439	家暴人身安全保护令要法院申请	遭遇家暴想申请人身安全保护令去法院	0
21495	建筑工程索赔费用法计算	建筑工程中索赔费用情况	0
21541	健身房退费时扣除课程费做法	健身房私教课退款请律师打官司收费大概	0
21541	健身房退费时扣除课程费做法	健身房私教课退款请律师打官司收费大概	1
21544	质量鉴定仲裁检验有何区别	鉴定产成品质量倒推原材料质量产	0
21619	交警情况下扣留当事人机动车	交警部门扣押车辆	0
21739	警察下班后抓赌认定职务行为	交通警察非执勤时间内性质	0
21762	交通事故收费	交通事故对方要钱	0
21762	交通事故收费	交通事故对方要钱	1
21870	交通事故伤残评定应	交通事故伤残评定途径伤残评定评定	0
21870	交通事故伤残评定应	交通事故伤残评定途径伤残评定评定	1
21892	事故财产损失垫付钱能回来	交通事故对方责任垫付钱还给	0
21892	事故财产损失垫付钱能回来	交通事故对方责任垫付钱还给	1
21894	交通事故对方全责拒绝赔偿	交通事故对方全责赔偿费用	0
21894	交通事故对方全责拒绝赔偿	交通事故对方全责赔偿费用	1
21898	发生交通事故医疗费承担	交通事故对方全责不赔偿伤残	0
21898	发生交通事故医疗费承担	交通事故对方全责不赔偿伤残	1
21949	交通事故后车子被扣	交通事故后被扣车辆多久	0
21949	交通事故后车子被扣	交通事故后被扣车辆多久	1
21950	交通事故车辆被扣取回	交通事故后被扣车子	0
21975	交警扣留车辆后交押金	交通事故后缴纳押金才能放车	0
21975	交警扣留车辆后交押金	交通事故后缴纳押金才能放车	1
22014	交通事故简易程序	交通事故简易程序情形	0
22014	交通事故简易程序	交通事故简易程序情形	1
